Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,PSH,PSD,PSA,PSCH,PSCD,PSCA,AvgH,AvgD,AvgA,AvgCH,AvgCD,AvgCA,P>2.5,P<2.5,PC>2.5,PC<2.5,Avg>2.5,Avg<2.5,AvgC>2.5,AvgC<2.5,AHh,AHCh,PAHH,PAHA,PCAHH,PCAHA
F1,21/08/2026,Marseille,Strasbourg,4,0,14,5,8,2,,,,,,,1.72,4.05,4.28,1.73,4.02,4.25,,,,,1.51,2.46,1.51,2.46,-0.75,-0.75,,,,
F1,22/08/2026,Lens,Auxerre,5,2,12,10,9,4,,,,,,,1.55,4.23,5.37,1.44,4.56,6.9,,,,,1.63,2.21,1.65,2.17,-1,-1.25,,,,
F1,22/08/2026,Le Mans,Brest,2,2,8,26,5,7,,,,,,,2.51,3.39,2.69,2.5,3.32,2.76,,,,,1.84,1.9,1.9,1.84,0,0,,,,
F1,22/08/2026,Nice,Lorient,0,0,14,10,1,2,,,,,,,2.1,3.49,3.29,2.33,3.23,3.1,,,,,1.8,1.94,2.06,1.71,-0.25,-0.25,,,,
F1,22/08/2026,Toulouse,Lyon,0,2,17,11,2,3,,,,,,,2.78,3.39,2.42,2.25,3.42,3.09,,,,,1.77,1.98,1.83,1.91,0,-0.25,,,,
F1,22/08/2026,Troyes,Paris FC,0,0,9,10,2,1,,,,,,,2.96,3.46,2.27,3.3,3.52,2.11,,,,,1.68,2.1,1.73,2.03,0.25,0.5,,,,
F1,23/08/2026,Angers,Lille,0,2,20,11,2,8,,,,,,,4.88,3.69,1.69,4.67,3.58,1.76,,,,,1.94,1.8,2.04,1.73,0.75,0.75,,,,
F1,23/08/2026,Le Havre,Monaco,0,1,15,15,4,7,,,,,,,3.64,3.82,1.87,3.89,3.5,1.92,,,,,1.56,2.3,1.86,1.88,0.5,0.5,,,,
F1,23/08/2026,Rennes,Paris SG,2,2,9,19,3,5,,,,,,,5.44,4.57,1.5,5.94,4.84,1.45,,,,,1.41,2.77,1.41,2.78,1,1.25,,,,
F1,28/08/2026,Lille,Paris SG,2,2,9,18,4,4,,,,,,,4.81,3.86,1.69,4.46,3.85,1.73,,,,,1.73,2.03,1.65,2.17,0.75,0.75,,,,
F1,29/08/2026,Strasbourg,Lens,2,1,16,17,7,7,,,,,,,3.39,3.55,2.04,3.76,3.8,1.86,,,,,1.62,2.21,1.54,2.38,0.5,0.5,,,,
F1,29/08/2026,Auxerre,Angers,1,3,20,15,7,6,,,,,,,1.93,3.47,3.88,2.16,3.28,3.39,,,,,1.97,1.77,2.05,1.72,-0.5,-0.25,,,,
F1,29/08/2026,Brest,Toulouse,2,2,26,6,7,2,,,,,,,2.62,3.32,2.61,2.42,3.35,2.84,,,,,1.94,1.8,1.89,1.85,0,0,,,,
F1,29/08/2026,Lorient,Troyes,1,2,15,11,6,2,,,,,,,1.84,3.5,4.17,1.93,3.33,4.1,,,,,1.99,1.76,2.16,1.65,-0.5,-0.5,,,,
F1,29/08/2026,Lyon,Le Havre,1,1,16,12,5,4,,,,,,,1.45,4.43,6.58,1.41,4.7,7.21,,,,,1.7,2.08,1.66,2.15,-1,-1.25,,,,
F1,30/08/2026,Paris FC,Nice,3,0,15,15,4,4,,,,,,,2.07,3.29,3.57,1.94,3.42,3.94,,,,,2.04,1.72,1.97,1.78,-0.5,-0.5,,,,
F1,30/08/2026,Rennes,Le Mans,3,2,22,12,8,5,,,,,,,1.42,4.67,6.63,1.35,5.22,7.81,,,,,1.54,2.37,1.49,2.53,-1.25,-1.5,,,,
F1,30/08/2026,Monaco,Marseille,2,0,11,13,5,2,,,,,,,2.38,3.68,2.66,2.2,3.5,3.13,,,,,1.54,2.37,1.7,2.09,0,-0.25,,,,
F1,03/09/2026,Toulouse,Lille,0,1,24,10,10,6,,,,,,,3.36,3.3,2.12,3.71,3.41,2.01,,,,,2.01,1.74,1.87,1.87,0.25,0.5,,,,
F1,04/09/2026,Lyon,Auxerre,3,1,21,8,7,3,,,,,,,1.42,4.63,7.12,1.39,5.02,6.92,,,,,1.61,2.25,1.44,2.66,-1.25,-1.25,,,,
F1,04/09/2026,Paris SG,Monaco,1,2,23,4,10,2,,,,,,,1.34,5.59,7.44,1.31,5.72,7.93,,,,,1.35,3.1,1.34,3.15,-1.5,-1.5,,,,
F1,05/09/2026,Lens,Lorient,0,1,17,8,6,3,,,,,,,1.45,4.46,6.33,1.51,4.37,5.82,,,,,1.62,2.23,1.61,2.23,-1.25,-1,,,,
F1,05/09/2026,Le Havre,Brest,1,2,18,19,4,9,,,,,,,2.59,3.23,2.7,2.85,3.21,2.51,,,,,2.04,1.72,2.06,1.73,0,0,,,,
F1,05/09/2026,Nice,Le Mans,1,1,8,8,2,3,,,,,,,1.83,3.63,4.15,1.65,3.98,4.91,,,,,1.83,1.9,1.68,2.12,-0.5,-0.75,,,,
F1,06/09/2026,Troyes,Strasbourg,2,6,27,19,6,12,,,,,,,3.01,3.35,2.28,2.76,3.42,2.45,,,,,1.85,1.88,1.73,2.03,0.25,0,,,,
F1,06/09/2026,Angers,Rennes,1,2,19,17,3,5,,,,,,,3.79,3.75,1.86,4.41,4,1.7,,,,,1.64,2.17,1.53,2.42,0.5,0.75,,,,
F1,06/09/2026,Marseille,Paris FC,2,3,14,18,5,7,,,,,,,1.75,3.86,4.16,1.87,3.75,3.83,,,,,1.6,2.23,1.63,2.19,-0.5,-0.5,,,,
F1,11/09/2026,Rennes,Marseille,1,0,20,13,7,5,,,,,,,2.09,3.81,3.07,1.97,3.85,3.38,,,,,1.49,2.52,1.48,2.58,-0.5,-0.5,,,,
F1,12/09/2026,Strasbourg,Monaco,1,1,13,12,2,3,,,,,,,3.01,3.71,2.15,3.01,3.65,2.2,,,,,1.54,2.37,1.56,2.33,0.25,0.25,,,,
F1,12/09/2026,Auxerre,Nice,1,0,11,12,7,4,,,,,,,2.54,3.32,2.71,2.85,3.33,2.43,,,,,1.9,1.83,1.89,1.85,0,0.25,,,,
F1,12/09/2026,Le Havre,Angers,0,0,15,9,6,1,,,,,,,2.46,3.21,2.86,2.57,3.35,2.67,,,,,2.03,1.73,1.78,1.96,0,0,,,,
F1,12/09/2026,Lorient,Toulouse,2,2,10,13,3,4,,,,,,,2.56,3.3,2.68,2.33,3.31,2.99,,,,,1.9,1.84,1.81,1.94,0,-0.25,,,,
F1,12/09/2026,Paris FC,Lyon,0,0,6,5,4,1,,,,,,,2.62,3.58,2.47,2.48,3.57,2.64,,,,,1.64,2.18,1.62,2.23,0,0,,,,
F1,13/09/2026,Lille,Troyes,2,0,13,8,6,1,,,,,,,1.39,4.69,7.36,1.48,4.57,6.02,,,,,1.66,2.13,1.52,2.42,-1.25,-1.25,,,,
F1,13/09/2026,Le Mans,Lens,2,2,13,16,5,6,,,,,,,4.77,4.02,1.64,4.79,4.3,1.61,,,,,1.63,2.18,1.45,2.64,0.75,1,,,,
F1,13/09/2026,Brest,Paris SG,0,1,16,15,4,7,,,,,,,9.85,5.88,1.25,10.7,6.86,1.22,,,,,1.39,2.84,1.28,3.51,1.75,2,,,,
F1,18/09/2026,Monaco,Lens,2,1,9,12,6,4,,,,,,,2.01,3.71,3.42,1.81,3.92,3.95,,,,,1.59,2.28,1.48,2.53,-0.5,-0.5,,,,
F1,19/09/2026,Paris FC,Strasbourg,2,1,17,5,7,1,,,,,,,2,3.67,3.4,1.79,3.88,4.07,,,,,1.61,2.23,1.55,2.35,-0.5,-0.5,,,,
F1,19/09/2026,Angers,Troyes,2,0,12,19,3,3,,,,,,,2.19,3.31,3.25,2.04,3.47,3.53,,,,,1.97,1.77,1.73,2.03,-0.25,-0.5,,,,
F1,19/09/2026,Le Mans,Lorient,2,1,11,9,7,2,,,,,,,2.64,3.39,2.56,2.87,3.2,2.5,,,,,1.76,1.98,2,1.75,0,0,,,,
F1,19/09/2026,Lyon,Rennes,4,0,15,13,9,4,,,,,,,2.09,3.72,3.09,2.09,3.75,3.16,,,,,1.52,2.44,1.53,2.42,-0.25,-0.25,,,,
F1,19/09/2026,Toulouse,Le Havre,3,2,14,18,5,7,,,,,,,1.71,3.77,4.62,1.65,4.05,4.81,,,,,1.78,1.96,1.61,2.23,-0.75,-0.75,,,,
F1,20/09/2026,Auxerre,Brest,2,1,11,8,4,2,,,,,,,2.79,3.5,2.36,2.9,3.51,2.31,,,,,1.75,1.99,1.64,2.18,0.25,0.25,,,,
F1,20/09/2026,Nice,Lille,2,1,10,21,4,8,,,,,,,3.48,3.45,2.04,3.14,3.52,2.18,,,,,1.85,1.86,1.7,2.08,0.5,0.25,,,,
