Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,PSH,PSD,PSA,PSCH,PSCD,PSCA,AvgH,AvgD,AvgA,AvgCH,AvgCD,AvgCA,P>2.5,P<2.5,PC>2.5,PC<2.5,Avg>2.5,Avg<2.5,AvgC>2.5,AvgC<2.5,AHh,AHCh,PAHH,PAHA,PCAHH,PCAHA
F1,10/08/2018,Marseille,Toulouse,4,0,23,5,10,1,1.47,4.62,7.79,1.48,4.53,7.7,,,,,,,,,,,,,,,,,,,,
F1,11/08/2018,Angers,Nimes,3,4,21,14,7,5,2.3,3.38,3.4,2.36,3.15,3.51,,,,,,,,,,,,,,,,,,,,
F1,11/08/2018,Lille,Rennes,3,1,15,8,6,2,2.56,3.35,2.97,2.81,3.31,2.72,,,,,,,,,,,,,,,,,,,,
F1,11/08/2018,Montpellier,Dijon,1,2,16,9,7,4,1.74,3.79,5.34,1.74,3.68,5.6,,,,,,,,,,,,,,,,,,,,
F1,11/08/2018,Nantes,Monaco,1,3,16,11,4,6,3.27,3.4,2.35,2.59,3.29,2.98,,,,,,,,,,,,,,,,,,,,
F1,11/08/2018,Nice,Reims,0,1,19,5,1,3,1.94,3.52,4.41,1.92,3.26,5.07,,,,,,,,,,,,,,,,,,,,
F1,11/08/2018,St Etienne,Guingamp,2,1,11,11,6,5,1.84,3.65,4.81,1.84,3.53,5.03,,,,,,,,,,,,,,,,,,,,
F1,12/08/2018,Bordeaux,Strasbourg,0,2,5,17,2,6,1.8,3.65,5.11,1.99,3.34,4.47,,,,,,,,,,,,,,,,,,,,
F1,12/08/2018,Lyon,Amiens,2,0,15,10,7,1,1.24,6.79,14.34,1.25,6.68,13.47,,,,,,,,,,,,,,,,,,,,
F1,12/08/2018,Paris SG,Caen,3,0,11,5,8,1,1.12,10.47,23.99,1.12,10.47,23.99,,,,,,,,,,,,,,,,,,,,
F1,17/08/2018,Reims,Lyon,1,0,7,19,2,5,5.06,4.2,1.69,5.26,4.08,1.69,,,,,,,,,,,,,,,,,,,,
F1,18/08/2018,Amiens,Montpellier,1,2,11,7,2,3,3.19,3.15,2.52,3.27,3.17,2.47,,,,,,,,,,,,,,,,,,,,
F1,18/08/2018,Caen,Nice,1,1,13,16,4,5,2.84,3.23,2.74,2.85,3.15,2.8,,,,,,,,,,,,,,,,,,,,
F1,18/08/2018,Dijon,Nantes,2,0,14,7,7,0,2.62,3.41,2.88,2.65,3.51,2.75,,,,,,,,,,,,,,,,,,,,
F1,18/08/2018,Guingamp,Paris SG,1,3,11,17,3,7,11.61,6.45,1.27,11.93,6.75,1.26,,,,,,,,,,,,,,,,,,,,
